_id,rate,comment
5f786867709d68d2d4b7caf5,width: 60%;,hàng không được chắc chắn cho lắm nhưng so với số tiền thì cũng tạm OK . Nhân viên giao hàng không giao tận nhà mà phải ra ngoài lấy . bảo mang đến nhà cho thì kêu nhiều hàng còn đi nơi khác buồn cười thật . rất không hài lòng về cách kiti giao hàng
5f786867709d68d2d4b7caf6,width: 60%;,"1. Đóng gói cẩn thận
2. Tripod chưa được hoàn thiện tỉ mỉ, nhưng ít tiền nên không thể đòi hỏi nhiều hơn.
3. Khi mở dài hết cỡ thì sẽ thấy đây là tripod yếu, chỉ phù hợp với điện thoại còn máy ảnh thì không phù hợp."
5f786867709d68d2d4b7caf7,width: 80%;,"có 1 chốt ở chổ xoay trụ bị trờn ốc không dùng được,lắp vào là bị rơi ra ngay,để máy ngang thì được,chứ đứng thì nó bị vẹo , âyza nếu làm bằng chất liệu khác hoăc làm chắc chắn thì ok hơn đấy.Nhưng mà đúng mô tả ai mua thì đọc kĩ nha"
5f786868d43cdb78fe95a283,width: 80%;,"khá ổn, in êm, chi phí thay mực thấp. Có điều chế độ sleep hơi kém, không tự thức khi in, phải tắt mở lại mới được."
5f786868d43cdb78fe95a284,width: 80%;,"Mực in đều, nét. Cơ bản đáp ứng được yêu cầu. Tuy nhiên mới sử dụng được mấy tuần đã xuất hiện lỗi lem mực."
5f786868d43cdb78fe95a285,width: 80%;,"Nhà bán hàng giao hàng nhanh. nhưng ko có hóa đơn bán hàng kèm theo sp, tôi muốn xuấtt hóa đơn GTGT thì liên hệ thế nào"
5f78686bd43cdb78fe95a286,width: 80%;,false
5f78686b709d68d2d4b7caf8,width: 80%;,"Chào Shop, mình nhận được hàng hôm nay. Sản phẩm thì giống như hình nhưng trong hộp sản phẩm không có giá đỡ điện thoại kèm theo. Shop check lại giúp mình nhé. Cảm ơn shop!"
5f78686b709d68d2d4b7caf9,width: 60%;,"Giá cả thì thấy rẻ nhưng hàng mỏng manh quá, đặc biệt các chân không chắc chắn và xộc xệch. Sử dụng phải cẩn thẩn. Chỉ nên đặt trên bàn"
5f78686b709d68d2d4b7cafa,width: 80%;,"Giá rẻ, nhẹ, cảm giác yếu. Mình mới dùng nên khá khó chỉnh, muốn canh hình thẳng đứng phải chỉnh cả chân đế. Nói chung mình thất ok."
5f78686b709d68d2d4b7cafb,width: 80%;,"Sản phẩm tốt, hài lòng hơn mong đợi (Tuy thiếu điều khiển từ xa qua bluetooth);
Giao hàng đúng hẹn;
Làm ăn bớt chụp giật hơn so với Sendo."
5f78686b709d68d2d4b7cafc,width: 60%;,Nhận Tripod về đã thấy ống nối trụ giữa của sản phẩm rụng rời ra rồi. So với sản phẩm cùng loại mình mua ở chỗ khác thì sản phẩm này ko được ưng í!
5f78686dfd3d9e40c7b6bff6,width: 80%;,Hài lòng với sản phẩm và người giao hàng nhiệt tình
5f78686dfd3d9e40c7b6bff7,width: 80%;,loa noi hơi be tam tam xo vơi gia tiên
5f78686e709d68d2d4b7cafd,width: 80%;,mình vừa mua giá đỡ điện thoại ba chân không biết gắn làm giăng lò xo và gãy khung nhựa rùi bên mình có bán khung kẹp điện thoại không
5f78686e709d68d2d4b7cafe,width: 80%;,"Sản phẩm dùng rất tốt, chắc chắn mặc dù chân chống nhìn trông hơi yếu ớt :))))) khung kẹp điện thoại bị chặt, dùng chưa quen nên hơi khó kéo."
5f78686ffd3d9e40c7b6bff8,width: 60%;,false
5f78686f709d68d2d4b7caff,width: 80%;,Vì nhân viên giao không biết địa chỉ làm người nhận phải đi ra đón và sản phẩm quá tuyêt
5f78686f709d68d2d4b7cb00,width: 60%;,"dùng tạm ổn, nhưng hơi yếu điện thoại nhỏ gọn thì sài được chứ máy ảnh thì sài ko được đâu"
5f786871709d68d2d4b7cb01,width: 60%;,Chân khá lỏng lẻo và yếu. Với mức giá này thì không thể kỳ vọng quá cao
5f786871709d68d2d4b7cb02,width: 60%;,"đem về xem.xong vứt luôn, cũng ko muốn viết đánh giá nhưng lâu lâu hứng chia sẻ khô"
5f786871709d68d2d4b7cb03,width: 80%;,"cũng sài  được,, ,, ..........! ...
tốt .. cho. m.n hay chụp ảnh. , 


nhỏ gọn mang đi lại dễ dàng"
5f786871709d68d2d4b7cb04,width: 60%;,"Bộ giá đỡ điện thoại, máy ảnh 3 chân tripod
Thương hiệu:  OEM  
sản phẩm đẹp. Giá cả hợp lý."
5f786871fd3d9e40c7b6bff9,width: 80%;,false
5f786871fd3d9e40c7b6bffa,width: 60%;,false
5f786872fd3d9e40c7b6bffb,width: 80%;,false
5f786872709d68d2d4b7cb05,width: 80%;,"giao hàng sản phẩm rất chậm nhờ Tiki khắc phục
 sản phẩm nói là chuẩn bị giao hàng nhưng chưa giao"
5f786872709d68d2d4b7cb06,width: 60%;,với tầm giá này ko đòi hỏi gì được tốt hơn.? khá ổn trong tầm giá
5f786872709d68d2d4b7cb07,width: 80%;,"Giao hàng nhanh, gói hàng cẩn thận, chất lượng vừa tầm với giá cả"
5f786874709d68d2d4b7cb08,width: 60%;,Chân yếu. chỉ dùng được với điện thoại. nấc cuối cùng hầu như k mở ra vì quá yếu.
5f786874709d68d2d4b7cb09,width: 80%;,"Sản phẩm tương ứng với giá thành, chất lượng hoàn thiện sản phẩm chấp nhận được"
5f786874709d68d2d4b7cb0a,width: 80%;,hơi lo lắng cho bộ phận có các khóa chốt do phần nhựa có phần không được cứng cho lắm.
5f786874d43cdb78fe95a287,width: 60%;,Trong hình bán thì thấy có tấm lăn chuột và wifi usb nhưng khi giao hàng không có. Vậy shop có tặng 2 món này không vậy shop ơi?
5f786874d43cdb78fe95a288,width: 80%;,"Máy ok, nhưng CD chạy hơi ồn."
5f786875709d68d2d4b7cb0b,width: 80%;,"cũng được, mua giá sale quá rẻ, nên hơi yếu"
5f786875709d68d2d4b7cb0c,width: 80%;,Tạm đc. Nhìn thì cũng đc. Nhưng mong manh. Tút cái tụt
5f786875709d68d2d4b7cb0d,width: 80%;,Phần kẹp điện thoại hình như là hàng cũ vì đã bị rỉ sét
5f786875709d68d2d4b7cb0e,width: 60%;,mới mua đã rơi ốc ra rồi nhưng giá rẽ nên cho 3 sao
5f786875709d68d2d4b7cb0f,width: 80%;,"giao hàng nhanh,đóng gói rất đẹp ,hàng chuẩn như trong hình ."
5f786876709d68d2d4b7cb10,width: 60%;,"Giá đỡ yếu, kẹp iPhone11 pro max yếu rồi gãy mất tiêu"
5f786876709d68d2d4b7cb11,width: 80%;,"giao hàng nhanh chóng ,đầy đủ, cứ thế mà phát huy, cảm ơn tất cả"
5f786876709d68d2d4b7cb12,width: 80%;,"Sản phẩm rất tốt, đóng gói cẩn thận"
5f786877709d68d2d4b7cb13,width: 60%;,Vừa mới nhận đã bị bung chốt và lò xo phần kẹp điện thoại...
5f786879709d68d2d4b7cb14,width: 60%;,"Xài được 
Chân tripod ko chắc"
5f786879709d68d2d4b7cb15,width: 80%;,Rất tốt và ok có điều hay rớt
5f78687a709d68d2d4b7cb16,width: 80%;,false
5f78687a709d68d2d4b7cb17,width: 80%;,false
5f78687bfd3d9e40c7b6bffc,width: 60%;,"Tai nghe nhỏ gọn, được gói cẩn thận, hàng giảm giá nhiều. Nhân viên giao hàng lịch sự. Rất tiếc bận công việc không có nhà, nhờ người thân nhận nên hôm nay hoạt động thử thì đt ở cạnh luôn không bắt được sóng bluetooth của tai phone. Chưa sử dụng được không đánh giá được chất lượng. Lâu quá chắc không đổi hàng được hả tiki?"
5f78687bfd3d9e40c7b6bffd,width: 80%;,"Sp không có bọc bong bóng chống sốc.Trong khi tui mua tuýt kem cũng có mà cái này đồ điện tử mà không có :((((((.Sp khá được, giao hàng nhanh (trước thời gian dự kiến 6 ngày ).Sp sài khoản 2h30p và sạc 1h thì đầy pin.Khá ok,bữa đầu nghe khá rè nhưng qua bữa sau âm thanh rõ hơn rất nhiều.Khá ok với mức giá chưa tới 80k"
5f78687bfd3d9e40c7b6bffe,width: 60%;,"rất ok hàng xài vẫn bthg nhân viên tốt và chịu giao hàng theo khung giờ của mình nhưng còn vụ kết nối thì nếu nghe 1 tai thì tai phải nghe dc còn bên trai ko nghe riêng được, giống kiểu trái đi theo bên phải. bên phải bật thì bên trái mới nghe dc. cho mình hỏi có ai từng sử dụng giống mình ko"
5f78687b709d68d2d4b7cb18,width: 60%;,false
5f78687b709d68d2d4b7cb19,width: 60%;,false
5f78687b709d68d2d4b7cb1a,width: 80%;,false
5f78687b709d68d2d4b7cb1b,width: 80%;,false
5f78687d709d68d2d4b7cb1c,width: 60%;,false
5f78687d709d68d2d4b7cb1d,width: 80%;,false
5f78687d709d68d2d4b7cb1e,width: 80%;,false
5f78687d709d68d2d4b7cb1f,width: 80%;,false
5f78687efd3d9e40c7b6bfff,width: 60%;,"Mua cái tai nghe bluetooth với giá gần 70k thì mọi người trông đợi gì hơn. Nghe nhạc chán nhưng xem phim ổn, pin ít, xem phim chỉ được một tiếng là hẹo, nhưng hên là có cái hộp pin mang theo để bỏ vào sạc. Nói chung là đáng với 70k, còn ai trông đợi tính năng cao hơn thì có thể bỏ qua sản phẩm này ạ."
5f78687efd3d9e40c7b6c000,width: 60%;,"Bên ngoài thì  được đóng gói cẩn thận nhưng khi mở ra thì hộp đựng bên trong đã bị móp mếu, giống hàng đã qua sử dụng! Nghe thì nó cứ vang vang sao ấy! Ko biết có fai do lúc mình mua giảm giá hôm 11.11 nên bị vậy ko? Do mình đọc feedback thấy mn khen nhìu!
Nhưng tóm lại với giá tiền lúc sale thì cũng tạm chấp nhận."
5f78687efd3d9e40c7b6c001,width: 80%;,"Tai nghe hơi to so với tai mình nên mang hơi đau tai , shop đã mở hộp kiểm tra hàng trước khi giao , nhưng hộp trong có vẻ cũ,  còn lại mọi thứ trong hợp lý , thời gian sử dụng chưa xác định , chắc tầm 1h -> 1h30  do sử dụng 10p đã hết 20% pin, âm thanh nghe rõ to , âm lượng tai nghe tùy thuộc vào tùy chỉnh điện thoại nên mình khá hài lòng, lần đầu tiên mua sản phẩm điện tử của shop này nên mình đánh giá 4* , 1 sao còn lại mình giữ lại cho bên phần kích thước của tai nghe, dù sao cũng cảm ơn SHOP không làm mình thất vọng !"
5f78687efd3d9e40c7b6c002,width: 80%;,"mình mới nhận chưa sử dụng nhưng nhìn bên ngoài thì rất đẹp và sang trọng, nhỏ, gọn dễ dàng mang theo khi đi công tác. mình cũng đã khoe bạn bè và mọi người ai cũng thích. còn chất lượng như thế nào thì mình phải sử dụng mới biết được. giá cả như vậy là ổn rồi chỉ còn chất lượng thôi."
5f78687e709d68d2d4b7cb20,width: 80%;,false
5f78687e709d68d2d4b7cb21,width: 80%;,false
5f78687e709d68d2d4b7cb22,width: 60%;,false
5f78687e709d68d2d4b7cb23,width: 60%;,Bạn ơi mình ấn nhầm sản phẩm bạn huỷ hộ mình nhé cảm ơn
5f78687e709d68d2d4b7cb24,width: 80%;,Có kèm kẹp đt ko shop Có kèm kẹp đt ko shop Có kèm kẹp đt ko shop
5f786881fd3d9e40c7b6c003,width: 60%;,"mình vừa nhận được hàng, Tiki giao hàng nhanh , trước mắt thì mình thấy sản phẩm rất đẹp, giống mô tả. đóng gói cẩn thận, nhìn rất mới ,kết nối dễ dàng. nghe khá ngon, nhưng vỏ hộp thì hơi cũ xíu, nhưng đáng với 70k. Các bạn nên dùng thử."
5f786881fd3d9e40c7b6c004,width: 80%;,"Mới thử chưa biết lâu dài sử dụng có vấn đề gì xảy ra không.Tuy nhiên,hiện tại loa không được to lắm...Hy vọng tất cả những sản phẩm trên Tiki đều chính hãng 100%,hàng chất lượng chuẩn,giá cả cạnh tranh...Tạo uy tín cho khách hàng mua hàng trên Tiki"
5f786881fd3d9e40c7b6c005,width: 60%;,"Tai nghe kết nối bluetooth nhanh, nhưng thời gian xài chỉ được 1 tiếng, âm thanh hơi rè nhưng vẫn ổn, nhưng mình gọi thì bên kia không nghe được trong điều kiện ồn. Nói chung là giá chưa tới 100k thì chất lượng sản phẩm vậy là ổn rồi"
5f786883fd3d9e40c7b6c006,width: 80%;,chất lượng sản phẩm ở mức trung bình so với giá. hình thức tương đối mới. giao hàng nhanh và đóng gói khá ổn không bị hư hỏng. độ bền cần kiểm chứng sau thời gian sử dụng.
5f786883fd3d9e40c7b6c007,width: 80%;,Có 1 tai nó mún tốc ra nhưg ko sao. Vẫn chắc chắn hàng khá ổn định. Tai nghe rất to ổn còn gọi điện thì chưa piết.  Còn pin thì mới sài nên chưa piết ngon hay ko. Nhưg hàng rất là oke
5f786883fd3d9e40c7b6c008,width: 60%;,"Cho hỏi thời gian sạc đầy pin, tgowif gian sử dụng tối đa là bao nhiêu tiếng để nghe v ? Mình mới nhận hàng và đeo vô nghe thử thì tầm 30-45p gì đó là hêt pin, bh mình đg sạc"
5f786885fd3d9e40c7b6c009,width: 80%;,Khá đạt nhưng sạc hơi lâu có hiện hình trên điện thoại hơi to khi đi bộ thì hay bị rớt ra
5f786885fd3d9e40c7b6c00a,width: 80%;,"Kiểu dáng ổn, sử dụng cũng tiện, nhưng âm thanh không hay lắm và mau hết pin"
5f786885fd3d9e40c7b6c00b,width: 80%;,"tai nghe đẹp, đóng gói tốt, giao hàng nhanh, có điều tai nghe của mình kết nối với ss A20, mở âm lượng mức nhỏ nhất rồi nhưng tiếng vẫn to quá thể, có cách nào chỉnh nhỏ lại không ạ?"
5f786885fd3d9e40c7b6c00c,width: 60%;,"Tai chỉ kết nối và nghe được bên trái. Bên phải không nghe được. Nếu có cách nào đó để nghe đc cả hai bên, mong được shop hướng dẫn hoặc nếu lỗi thì hy vọng shop liên hệ đổi trả"
5f786886fd3d9e40c7b6c00d,width: 60%;,"tai nghe to  nhìn hơi la
sài ok
chất lượng tốt 
nên thu nhỏ tai  nghe lại ............................................................................................................................................."
5f786888fd3d9e40c7b6c00e,width: 60%;,"Đúng là tiền nào của nấy. Nhưng đôn giá chưa sale là 700k thì có hơi quá. 
Tiki giao hàng nhanh, nhưng về chất lượng sản phẩm thì chỉ được khoảng 3/10 thôi."
5f786888fd3d9e40c7b6c00f,width: 60%;,Giao hàng nhanh - sản phẩm dùng k đc tốt ( hết pin nhanh - mic nói rè khi người bên kia nghe  - âm lượng dù tăng hay giảm chỉ đúng 1 âm lượng )
5f786888fd3d9e40c7b6c010,width: 60%;,Đã nhận được hàng của shop giao nhanh cẩn thận nhưng tai nghe cái chập chờn nhưng bị dấp đĩa nghe rất khó chịu xin shop cho cách sử lý
5f78688afd3d9e40c7b6c011,width: 60%;,Mình mới đặt hàng mà thấy hoang mang quá.chứ nhiều ý kiến hàng kém..lỡ đặt r.dùng thử xem s.k dùng dc chắc bỏ tiki quá.lần đầu mua hàng ở đây các bạn ơi
5f78688afd3d9e40c7b6c012,width: 80%;,"Tai nghe cũng bình thường chứ không hay, không cảm nhận được bass và hơi nhỏ. Tuy nhiên, mk săn được giá 65k nên cũng không đòi hỏi"
5f78688afd3d9e40c7b6c013,width: 60%;,"Tai nghe có 2 cái nhưng chỉ dùng được tai nghe bên trái, bên phải không bật lên được, sạc 10p dùng được hơn 1 tiếng
thôi thì tiền nào của nấy, tạm đc"
5f78688afd3d9e40c7b6c014,width: 60%;,"To hơn so vs tưởng tượng ,âm thanh ổn định nhưng sạc vài h mà vẩn cchir nghe đc 30 p khuyên những người có ý định mua ko nên đúng là tiền nào của nấy"
5f78688afd3d9e40c7b6c015,width: 80%;,Sản phẩm nghe ok nhưng nhiều khi chạm nhẹ vào lại nghe ko đc lại phải chạm lại và hộp và dây cap sạc hơi cũ nhưng dù sao nghe cx ok r đánh giá cho 4 sao
5f78688afd3d9e40c7b6c016,width: 80%;,"Sản phẩm về cơ bản ok, nhưng kích thước to, không giống trong hình, nên ko dc đẹp lắm. thời gian sử dụng pin ngắn, nghe liên tục 30p hết nhẵn rồi"
5f78688ad43cdb78fe95a289,width: 80%;,"toàn là chữ trung nên mò mãi mới cài đặt được,đóng gói cẩn thận"
5f78688ad43cdb78fe95a28a,width: 60%;,"Hàng trung quốc, không có tiếng anh, không có hướng dẫn cài đặt nên rất vất vả để mò mẫm cài đặt"
5f78688ad43cdb78fe95a28b,width: 80%;,false
5f78688ad43cdb78fe95a28c,width: 80%;,false
5f78688b709d68d2d4b7cb25,width: 80%;,"Ống kính nhỏ gọn, khẩu độ lớn, chụp chân dung cho hiệu ứng xóa phông tốt, ban đêm khép khẩu phơi sáng cho hiệu ứng ngôi sao rất đẹp. Lens đáng mua cho người mới chơi

Clip mở hộp của mình cho các bạn tham khảo
https://www.youtube.com/watch?v=jJOI4dNkv-Q"
5f78688dfd3d9e40c7b6c017,width: 80%;,Đúng tiền nào của đấy 📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲💻
5f78688dfd3d9e40c7b6c018,width: 60%;,Sao mình xài kết nối cùng lúc hai tai phane chỉ nghe được cái nào kết nối trc. Không nghe được cả hai cùng lúc vậy
5f78688efd3d9e40c7b6c019,width: 60%;,sản phẩm đẹp đóng gói kĩ nhưng tai nghe hơi to và pin bị gì á nghe đc 1 phút là nó tự ngắt kết nối nhưng điện thoại báo vẫn còn pin
5f78688efd3d9e40c7b6c01a,width: 80%;,"Hàng tốt trong tầm giá. Tuy nhiên mic bắt hơi kém, chưa nhạy lắm. Phần nhét vào tai dễ vị tuột và rơi ra ngoài nếu dùng lâu khoảng 20’."
5f78688efd3d9e40c7b6c01b,width: 60%;,"Hàng tốt, nhưng khi kết nối vs 1 số máy khác thì tiếng hay bị bé đi, thỉnh thoảng kết nối 2 tai bị gián đoạn"
5f786890fd3d9e40c7b6c01c,width: 80%;,đầy đủ phụ kiện. hàng pin nhanh hết. nhưng mong ji ở tầm tiền mấy chục nghìn
5f786890fd3d9e40c7b6c01d,width: 80%;,Mình mua về nhưng 1 tai ko dùng được. Nhân viên tiki đã thu hồi sản phẩm và Mình đang chờ tiki gửi trả hàng. Cảm ơn uy tín của Tiki!
5f786890fd3d9e40c7b6c01e,width: 80%;,"Tai nghe tốt tuy hơi to, lúc đầu hơi khó điều chỉnh lúc sau quen điều chỉnh dễ hơn. Chất lượng dịch vụ tốt, ship hàng nhanh"
5f786890fd3d9e40c7b6c01f,width: 80%;,Giao hàng nhanh. Đóng gói chắc chắn. Cảm ơn shop có đính kèm hướng dẫn sử dụng.
5f786891709d68d2d4b7cb26,width: 80%;,"Mới mua được 5 ngày, nhận hàng nhanh, hàng chính hãng LBM đóng hộp tốt , lens chụp khá là đẹp , chất lượng thì phải xem xét một thời gian nữa . Mua lúc km là 2tr4 . 5 sao !!!"
5f786891709d68d2d4b7cb27,width: 80%;,"Len này chụp xóa phông rất tốt. Thích hợp chụp chân dung. Tốc độ lấy nét nhanh, tuy nhiên khi lấy nét kêu hơi lớn, nếu được cải thiện cho êm chút là tuyệt vời. Chụp phong cảnh cũng ngon như ống kit 18-55, bất tiện là len fixed. Nhờ khẩu độ 1.8 mà nó chụp đêm tốt hơn len kit. Gọn nhẹ cũng là 1 ưu điểm."
5f786891709d68d2d4b7cb28,width: 60%;,Chụp đẹp. Chỉ tiếc là gặp lỗi trên sản phẩm và trôi bảo hành. mình mua hôm nay là 7/4/2020 bảo hành 1 năm 12 tháng thì phải là tháng 4 năm 2021. Mong shop kiểm tra kĩ hơn khi giao hàng. Rất cảm ơn tiki.
5f786891709d68d2d4b7cb29,width: 80%;,mình đặt mua sản phẩm ngày 7/12/2019. Nhận hàng ngày 9/12/2019. Mà thẻ bảo hành của mình hết hạn vào tháng 5/2020 là sao?!? Sao bảo hành có 6 tháng thôi vậy?!? cần lời giải thích.
5f786892fd3d9e40c7b6c020,width: 80%;,"Mình đã quen mua sách trên tiki, h mình cũng đã mua qua điện tử rồi. Tiki luôn giao hàng nhanh, hàng đóng gói kỹ, hàng đúng chất lượng"
5f786892fd3d9e40c7b6c021,width: 80%;,Không có dây sạc pin đàm đt nghe nhỏ quá chưa OK lắm
5f786892fd3d9e40c7b6c022,width: 80%;,sau khi đã sài thì thấy ok với tầm giá với tầm giá này thì sp này là tốt lắm rồi nghe rõ ok lắm
5f786892fd3d9e40c7b6c023,width: 60%;,Shop ơi kết nối được 2 bên mà nghe được 1 bên thui hà shop có cách nào khắc phục ko giúp với
5f786893709d68d2d4b7cb2a,width: 60%;,Nay 09/2019 mình mua lens 50mm stm này. theo thông tin là bảo hành 12 tháng. là tới 09/2020 mới hết hạn bảo hành. nhưng trên thẻ là ghi 06/2020. tức chỉ có 9 tháng bảo hành. khi gắn lens vô body thì cảm giác như không hoàn toàn là new 100%.
5f786894fd3d9e40c7b6c024,width: 80%;,(▰˘︹˘▰)(▰˘︹˘▰)(▰˘︹˘▰)(▰˘︹˘▰)(▰˘︹˘▰)(▰˘︹˘▰)(▰˘︹˘▰)(▰˘︹˘▰)(▰˘︹˘▰)(▰˘︹˘▰)
5f786894fd3d9e40c7b6c025,width: 60%;,"hàng thì ok,  nhưng hộp hơi cũ và pin hơi yếu.  xài 1 tí là nó tự tắt kết nối vs máy.  nhiều khi hơi bực mình tí"
5f786894fd3d9e40c7b6c026,width: 60%;,Hộp đánh dấu màu trắng. Nhận màu đen. Tem hộp thì nhiều sản phẩm dán chồng lên nhau.
5f786894fd3d9e40c7b6c027,width: 80%;,Để khởi động tai nghe các bạn ấn 2 lần vào nút nguồn đến khi lên đèn màu đỏ là kết nối với iphone dc rồi
5f786894fd3d9e40c7b6c028,width: 80%;,"Tai nghe đẹp, âm thanh tốt, có điều hộp sạc không khớp lắm, nói chung giá vậy ổn nên mình không đòi hỏi gì nhiều"
5f786895709d68d2d4b7cb2b,width: 80%;,"chụp ok. tốt trong tầm giá. nhưng moto lấy nét kêu to quá và phải lấy nét 2-3 lần mới chuẩn ( chắc do hàng lỗi, lúc trước xài thử con này rồi. lấy nét nhanh và êm. k biết lần này có vẻ chậm và ồn)."
5f786895709d68d2d4b7cb2c,width: 80%;,"Hjx. Mới mua hôm 5/11. Hnay 7/11 giảm giá. Buồn
Tiki giao hàng ở xa cũng nhanh.
Tiki đóng gói cẩn thận. Tuy nhiên khi nhận được hàng thì bao bì ngoài cùng đựng hộp lens thì móp méo chút. Tuy không ảnh hưởng đến bên trong nhưng người mua nhìn vào thấy không an tâm cho sản phẩm của mình
"
5f786895709d68d2d4b7cb2d,width: 60%;,"Sản phẩm tốt nhưng dịch vụ mình thấy chưa ổn lắm. Hàng giao đến chậm hơn so với dự kiến nhưng không thấy có bất ký thông báo nào của Tiki :(
Nếu cần mua sản phẩm đúng thời gian cho kế hoạch của mình thì nên cân nhắc lại!"
5f786896fd3d9e40c7b6c029,width: 80%;,"Chất lượng tạm ổn, nói chung tiền nào của đấy.
Tuy nhiên làm sao để biết được là hộp sạc còn bao nhiêu pin nhỉ"
5f786896fd3d9e40c7b6c02a,width: 60%;,"Tai nghe ko thích hợp cho người sài để chơi game free fire , pubg .vv vì nó bị delay 0.5 còn nghe nhạc và xem phim thì rất ok"
5f786896fd3d9e40c7b6c02b,width: 80%;,Tiki ơi e chưa nhận được tai nghe mà sau hệ thống báo đã nhận và thanh toán rồi ạ?
5f786896709d68d2d4b7cb2e,width: 80%;,"Mình đã mua sản phẩm này từ cuối năm 2015, sau một thời gian chụp và trải nghiệm thì bây giờ mới có thời gian để viết review.
Lens khẩu lớn nhưng giá cả phải chăng, chất lượng, xóa phông tốt, cho ra hình ảnh với màu sắc hài hòa, bắt mắt, bokeh đẹp, đặc biệt thích hợp cho chụp chân dung, chụp tĩnh vật. Lens thích hợp cho những ai mới tập chụp, chưa cần đầu tư nhiều mà vẫn muốn có những bức ảnh xóa phông tốt.
Tiki giao hàng nhanh, đóng gói cẩn thận, đầy đủ thẻ bảo hành. Đợt mình mua được tặng kèm thêm thẻ nhớ 32GB và được tham gia chương trình ưu đãi trả góp 6M0% mà không phải trả thêm bất kỳ chi phí nào khi đăng ký.
Tuy nhiên vì đây là lens fix nên không thể zoom trên lens được mà phải di chuyển để lấy được khung hình theo như mong muốn, nên chỉ thích hợp chụp ở cự ly gần.
"
5f786897fd3d9e40c7b6c02c,width: 60%;,Tại nghe bị lỗi nghe được có 1 tai giao hàng rất nhanh tạm ổn mỗi tội hơi bị lỗi tiếng
5f786897fd3d9e40c7b6c02d,width: 80%;,Giao hàng nhanh. Tai nghe sử dụng được nhưng nhang hết pin. Nhiều khi còn lỗi một tai được một tai không
5f786897fd3d9e40c7b6c02e,width: 60%;,với giá cả như vậy mà mk xài thấy cũng khá ok . nhưng pin hơi kém . sạc 1h nghe cũng đc có tầm 1h. còn lại là ok
5f786897709d68d2d4b7cb2f,width: 80%;,"Mình đã từng dùng ống 50f1.8 mark II trước đây. Nhân dịp Tiki giảm giá quyết định mua. Cảm nhận:

Tiki giao hàng đúng cam kết, có thẻ bảo hành chính hãng LBM, tuy nhiên hơi lâu (4 ngày). Lý do dễ hiểu vì phải qua LBM in thẻ bảo hành.

Đây là 1 những ống kính rẻ tiền nhưng chất lượng khá tốt. Đời STM có buil đẹp, chắc chắn, ngàm kim loại, lấy nét rất êm so với Mark II.

Xóa phông tốt vì khẩu lớn 1.8. Tuy nhiên ở khẩu từ 1.8-2.2 tỷ lệ out nét khoảng 20%. Từ 2.2 thì nét đứt tay, đặc biệt ở khẩu 2.8.

Giá quá tốt cho 1 lens khẩu lớn. Phù hợp cho anh em mới tập chơi DSRL hoặc chữa cháy trong các dịp đặc biệc, ví dụ Noel. Quên chưa nói là bokeh khá tròn và đẹp so với Mark II.

Nói chung hài lòng khi mua ống này.

Highly recommend.

Đánh giá 4 sao.

Tham khảo ảnh chụp với canon 7D:

https://www.flickr.com/photos/utanvn/albums/72157660257092853"
5f786897709d68d2d4b7cb30,width: 80%;,"Mình đã từng dùng con sigma 1.4 non art, nhưng chụp hay bị soft ở khẩu lớn mà giá cao nữa. Nhưng riêng con canon nay đã làm mình thay đổi suy nghĩ. Có thể nói nó cho bạn nhiều hơn giá tiền mà bạn bỏ ra. Rất nên mua con này. Đợt mình mua có km nên giá nhẹ hơn này nên h mình rất hài lòng. Có điều lúc đó Tiki giao hơi chậm 1 chút, tới mấy ngay sau mới nhận đc, mặc dù mình ở Hcm . "
5f786897709d68d2d4b7cb31,width: 80%;,"Mình mua lens này từ đợt khuyến mãi giáng sinh 2015 giá 2,6tr (giá gốc LBMinh gần 4,3tr). Hôm nay nhận được hàng, phải nói tiki đóng gói cẩn thận. Lens sản xuất ở Malaysia, tháng 4.2015 mà trên thẻ bảo hành ghi hết hạn là 1.2017. Như vậy thì bảo hành có 1 năm thôi à???
Nhưng phải nói chất lượng ống kính rất tốt. Chụp chân dung xóa phông mờ căm, nhìn hình hơi ảo ảo, nhưng mình rất thích!
Khuyên cho các bạn nào muốn mua lens nàu cho nhu cầu chân dung. Tuyệt vời! Sẽ còn ủng hộ Tiki!!"
5f786898fd3d9e40c7b6c02f,width: 60%;,mình mới nhận hàng trưa nay.và chỉ sử dụng được 1 bên phải.nên trái không lên nguồn và không nhận sạc.
5f786898fd3d9e40c7b6c030,width: 60%;,Loa hơi dè với với cả nhanh hết pin còn lại khá là ổn
5f786899709d68d2d4b7cb32,width: 80%;,"Nói chung thời gian đặt và giao hàng nhanh, 4 ngày. Đồ gói cẩn thận và có đầy đủ thẻ bảo hành và quà tặng đi kèm. Đã mua hàng mấy lần trên tiki nhưng đây là lần đầu tiên viết nhận xét. Lens mới, cầm chắc chắn hoạt động bình thường. Lỗi lầm gì thì thời gian nữa sử dụng mới biết được! 
From Biên Hòa with love!"
